,VoterID,result of attempt
998,2185516541.0,Not Home
999,1157376643.0,Not Home
1000,1110660428.0,Canvassed
1001,1110644807.0,Not Home
1002,2170296198.0,Not Home
1003,2135861597.0,Canvassed
1004,1187304046.0,Moved
1005,2124048414.0,Canvassed
1006,1110651964.0,Not Home
1007,2157006579.0,Not Home
1008,2134393252.0,Not Home
1009,2190387489.0,Not Home
1010,1110660136.0,Not Home
1011,1110652602.0,Moved
1012,2190961699.0,Canvassed
1013,1156414473.0,Not Home
1014,2126158291.0,Not Home
1015,1103209375.0,Not Home
1016,2128582251.0,Canvassed
1017,2147549523.0,Not Home
1018,2164598220.0,Canvassed
1019,2190961699.0,Not Home
1020,1103209375.0,Canvassed
1021,1198684160.0,Not Home
1022,2160164836.0,Not Home
1023,2190387489.0,Not Home
1024,2143489689.0,Not Home
1025,1196355433.0,Not Home
1026,2121257837.0,Not Home
1027,2128582251.0,Not Home
1028,2172330175.0,Not Home
1029,1174418529.0,Canvassed
1030,2192770420.0,Not Home
1031,1148257838.0,Not Home
1032,1210148128.0,Not Home
1033,2188734090.0,Not Home
1034,2140444906.0,Not Home
1035,1103077579.0,Not Home
1036,1158743734.0,Not Home
1037,1208116408.0,Not Home
1038,2144209237.0,Canvassed
1039,1187393361.0,Not Home
1040,1110652298.0,Not Home
1041,2170307837.0,Inaccessible
1042,1178944881.0,Canvassed
1043,1103138482.0,Not Home
1044,2177061230.0,Not Home
1045,1176681012.0,Not Home
1046,2157004890.0,Not Home
1047,2183723101.0,Not Home
1048,1110652775.0,Not Home
1049,2140781278.0,Moved
1050,2140914915.0,Not Home
1051,2190924443.0,Canvassed
1052,2186284693.0,Not Home
1053,2153387835.0,Not Home
1054,2152627841.0,Not Home
1055,1110651955.0,Not Home
1056,1110651929.0,Not Home
1057,2178754761.0,Not Home
1058,2148816801.0,Not Home
1059,1103073929.0,Inaccessible
1060,1103033473.0,Inaccessible
1061,1150664957.0,Inaccessible
1062,1103138385.0,Inaccessible
1063,1103081987.0,Inaccessible
1064,2151878946.0,Moved
1065,2123596204.0,Not Home
1066,2179755724.0,Moved
1067,2140112227.0,Not Home
1068,2160634723.0,Not Home
1069,2186481915.0,Not Home
1070,1108067301.0,Not Home
1071,2148816801.0,Canvassed
1072,2175939759.0,Not Home
1073,2161488703.0,Not Home
1074,1103069523.0,Not Home
1075,1209800948.0,Refused
1076,2155196137.0,Not Home
1077,1173001234.0,Inaccessible
1078,2180322394.0,Canvassed
1079,1111850626.0,Not Home
1080,1103073929.0,Not Home
1081,1118202396.0,Not Home
1082,2170307837.0,Not Home
1083,2178585674.0,Not Home
1084,2132996635.0,Not Home
1085,1173001234.0,Not Home
1086,2157647609.0,Not Home
1087,1150664957.0,Not Home
1088,1103081987.0,Not Home
1089,1103138385.0,Not Home
1090,1103033473.0,Not Home
1091,1218060536.0,Moved
1092,2174268873.0,Not Home
1093,2163774672.0,Not Home
1094,2183836652.0,Not Home
1095,2188986248.0,Not Home
1096,2183888591.0,Not Home
1097,2188986248.0,Not Home
1098,2183888591.0,Not Home
1099,1114465111.0,Not Home
1100,1114465111.0,Not Home
1101,1163749438.0,Not Home
1102,1163749438.0,Not Home
1103,2155766128.0,Moved
1104,1102266298.0,Not Home
1105,2149597979.0,Not Home
1106,1102266061.0,Not Home
1107,1203201769.0,Not Home
1108,1153000975.0,Not Home
1109,1203229086.0,Not Home
1110,1165713750.0,Not Home
1111,1102281336.0,Canvassed
1112,2177705143.0,Moved
1113,2159903817.0,Canvassed
1114,2177705143.0,Moved
1115,1162504698.0,Canvassed
1116,1102273802.0,Not Home
1117,1205631444.0,Canvassed
1118,1162504698.0,Canvassed
1119,1151861342.0,Canvassed
1120,2191934000.0,Not Home
1121,1153078495.0,Not Home
1122,1200631984.0,Not Home
1123,2191934000.0,Not Home
1124,1181171662.0,Canvassed
1125,1110180248.0,Not Home
1126,2134656664.0,Moved
1127,1110180248.0,Not Home
1128,2143076767.0,Not Home
1129,1211325759.0,Not Home
1130,2190886209.0,Not Home
1131,2192363786.0,Not Home
1132,2190886209.0,Not Home
1133,2140567574.0,Not Home
1134,2120457628.0,Not Home
1135,1155999974.0,Not Home
1136,2186241493.0,Not Home
1137,1102322722.0,Not Home
1138,1102329075.0,Not Home
1139,1102328694.0,Not Home
1140,2177296900.0,Canvassed
1141,2189712424.0,Not Home
1142,1102352235.0,Not Home
1143,2177296900.0,Canvassed
1144,2191281645.0,Canvassed
1145,2166472394.0,Moved
1146,2178154172.0,Not Home
1147,2190568446.0,Moved
1148,1203352749.0,Canvassed
1149,2166891734.0,Moved
1150,2162544117.0,Moved
1151,2003362373.0,Canvassed
1152,1187814362.0,Not Home
1153,1102367434.0,Not Home
1154,1145098387.0,Not Home
1155,1102305707.0,Not Home
1156,2139792175.0,Not Home
1157,2174285067.0,Not Home
1158,2152178250.0,Not Home
1159,1189477891.0,Not Home
1160,2139792175.0,Not Home
1161,2168292803.0,Not Home
1162,2143330286.0,Not Home
1163,2168292803.0,Not Home
1164,1102289844.0,Not Home
1165,1102305193.0,Not Home
1166,1102267421.0,Not Home
1167,1102305186.0,Not Home
1168,1112357941.0,Moved
1169,2161637519.0,Not Home
1170,2161637519.0,Not Home
1171,1102344228.0,Not Home
1172,2126283307.0,Not Home
1173,1105972951.0,Not Home
1174,2189019226.0,Canvassed
1175,1162139055.0,Canvassed
1176,2186180750.0,Moved
1177,2172678136.0,Not Home
1178,1102275692.0,Not Home
1179,1203234437.0,Not Home
1180,2186667950.0,Not Home
1181,2192363195.0,Not Home
1182,1165741808.0,Not Home
1183,1142430586.0,Not Home
1184,2174296557.0,Canvassed
1185,1102267665.0,Moved
1186,1217402691.0,Not Home
1187,1179532752.0,Not Home
1188,2154311991.0,Not Home
1189,1102375214.0,Not Home
1190,1102296991.0,Not Home
1191,1108810086.0,Not Home
1192,2159454187.0,Not Home
1193,2132974290.0,Not Home
1194,2149113647.0,Moved
1195,2144587201.0,Not Home
1196,2155028990.0,Not Home
1197,1102298084.0,Not Home
1198,1114567159.0,Not Home
1199,1102290714.0,Not Home
1200,2156762215.0,Not Home
1201,2156762215.0,Not Home
1202,2166139560.0,Not Home
1203,2191696324.0,Not Home
1204,,Not Home
1205,1185063989.0,Not Home
1206,2152450359.0,Not Home
1207,,Not Home
1208,2162415931.0,Canvassed
1209,1212966442.0,Not Home
1210,2164200397.0,Not Home
1211,2000371500.0,Not Home
1212,2159456493.0,Canvassed
1213,2151858481.0,Canvassed
1214,2168463524.0,Canvassed
1215,1167288504.0,Not Home
1216,2191277802.0,Not Home
1217,1102305402.0,Not Home
1218,1175934126.0,Not Home
1219,1102305384.0,Not Home
1220,1102305397.0,Not Home
1221,2134293820.0,Not Home
1222,1081183999.0,Canvassed
1223,1081183999.0,Canvassed
1224,2156103407.0,Not Home
1225,2154838263.0,Not Home
1226,1102702660.0,Not Home
1227,1110155156.0,Not Home
1228,1213244095.0,Not Home
1229,2162253919.0,Not Home
1230,1115161037.0,Not Home
1231,1210697645.0,Not Home
1232,1102320993.0,Refused
1233,1102274395.0,Refused
1234,2000370003.0,Refused
1235,1202719416.0,Refused
1236,1102360178.0,Refused
1237,1161695551.0,Not Home
1238,2155422688.0,Not Home
1239,2123701942.0,Not Home
1240,2137203278.0,Not Home
1241,2001884742.0,Not Home
1242,2131216051.0,Canvassed
1243,2133321308.0,Moved
1244,1170538900.0,Not Home
1245,2192100920.0,Not Home
1246,1213438790.0,Not Home
1247,2144166925.0,Not Home
1248,1112374703.0,Not Home
1249,1112374703.0,Moved
1250,1103044855.0,Not Home
1251,1219335384.0,Not Home
1252,2132734889.0,Not Home
1253,1191140113.0,Not Home
1254,1112327428.0,Moved
1255,2192100129.0,Not Home
1256,1198375167.0,Not Home
1257,1107580437.0,Not Home
1258,1168342841.0,Moved
1259,1112375903.0,Moved
1260,1145076088.0,Not Home
1261,2179189861.0,Canvassed
1262,1186407048.0,Not Home
1263,2120967026.0,Refused
1264,1111216205.0,Not Home
1265,1111208082.0,Not Home
1266,1186407048.0,Moved
1267,1111168117.0,Not Home
1268,2134445270.0,Not Home
1269,1196970117.0,Not Home
1270,2015022329.0,Not Home
1271,2161370690.0,Not Home
1272,2150079536.0,Not Home
1273,2189284212.0,Canvassed
1274,,Inaccessible
1275,1111191269.0,Inaccessible
1276,2163775470.0,Not Home
1277,1111270721.0,Not Home
1278,1111216464.0,Moved
1279,1163804362.0,Moved
1280,1215746261.0,Canvassed
1281,1210823275.0,Canvassed
1282,1111223865.0,Moved
1283,1111167508.0,Canvassed
1284,2138076376.0,Not Home
1285,2122957833.0,Not Home
1286,1116228133.0,Not Home
1287,1213374126.0,Not Home
1288,2173810986.0,Not Home
1289,2132706035.0,Not Home
1290,2188436191.0,Inaccessible
1291,2146072301.0,Inaccessible
1292,2157302381.0,Not Home
1293,1107503562.0,Not Home
1294,1111215603.0,Not Home
1295,2166344334.0,Canvassed
1296,2173627720.0,Canvassed
1297,2183718186.0,Canvassed
1298,1111191529.0,Not Home
1299,1111207854.0,Not Home
1300,1111151365.0,Not Home
1301,1171820793.0,Not Home
1302,2143192717.0,Not Home
1303,1169118259.0,Not Home
1304,2173068183.0,Not Home
1305,1103511343.0,Not Home
1306,1103045498.0,Not Home
1307,1103511343.0,Canvassed
1308,2172956047.0,Canvassed
1309,2128918332.0,Not Home
1310,2186973588.0,Not Home
1311,1191319212.0,Moved
1312,1188137172.0,Moved
1313,1188137172.0,Moved
1314,2173601945.0,Not Home
1315,2176988427.0,Not Home
1316,,Not Home
1317,2141127463.0,Not Home
1318,1110619819.0,Refused
1319,2173803004.0,Not Home
1320,2158999274.0,Not Home
1321,1181772975.0,Not Home
1322,,Not Home
1323,1102705659.0,Not Home
1324,2171958107.0,Not Home
1325,2186126835.0,Not Home
1326,2145920145.0,Not Home
1327,,Not Home
1328,2187323224.0,Not Home
1329,2156762355.0,Not Home
1330,1172107762.0,Not Home
1331,1110688936.0,Not Home
1332,1110579958.0,Not Home
1333,2179289722.0,Not Home
1334,1103283975.0,Canvassed
1335,1161396102.0,Not Home
1336,2176193307.0,Not Home
1337,1103160915.0,Not Home
1338,1103201267.0,Not Home
1339,2190321485.0,Not Home
1340,2145055203.0,Canvassed
1341,2175666079.0,Not Home
1342,1220045038.0,Not Home
1343,1214350955.0,Not Home
1344,2134225540.0,Not Home
1345,2163065032.0,Not Home
1346,1103070199.0,Canvassed
1347,1205271057.0,Refused
1348,1110595548.0,Not Home
1349,1195596779.0,Not Home
1350,1220045038.0,Not Home
1351,2155949411.0,Not Home
1352,2138486271.0,Not Home
1353,1103118583.0,Not Home
1354,1206565976.0,Not Home
1355,2178017203.0,Not Home
1356,1110651584.0,Not Home
1357,2003091713.0,Not Home
1358,1110627796.0,Not Home
1359,1103851588.0,Not Home
1360,2148362530.0,Not Home
1361,2178064495.0,Not Home
1362,1110627796.0,Moved
1363,1103127344.0,Not Home
1364,1222224408.0,Not Home
1365,2185516848.0,Moved
1366,1110643743.0,Canvassed
1367,1191319212.0,Not Home
1368,1162186767.0,Not Home
1369,1207312732.0,Inaccessible
1370,1109948162.0,Canvassed
1371,2126556896.0,Not Home
1372,2136789940.0,Not Home
1373,2158283622.0,Not Home
1374,1189629777.0,Not Home
1375,2003258656.0,Not Home
1376,1152730936.0,Not Home
1377,1209859099.0,Not Home
1378,1110651363.0,Not Home
1379,2166664266.0,Not Home
1380,2166470062.0,Not Home
1381,1110651108.0,Not Home
1382,1103283655.0,Not Home
1383,1110579621.0,Not Home
1384,1160633990.0,Not Home
1385,2187269672.0,Moved
1386,1198223346.0,Inaccessible
1387,2173744327.0,Inaccessible
1388,1203943276.0,Not Home
1389,2160159454.0,Inaccessible
1390,1110603039.0,Canvassed
1391,1110659237.0,Not Home
1392,1160214014.0,Not Home
1393,2163517733.0,Not Home
1394,1105259737.0,Not Home
1395,2137312515.0,Not Home
1396,1189232203.0,Not Home
1397,1149811873.0,Not Home
1398,2174323233.0,Not Home
1399,1110667397.0,Not Home
1400,2187595275.0,Canvassed
1401,1205476584.0,Not Home
1402,1110627295.0,Not Home
1403,2171764961.0,Not Home
1404,2158519230.0,Not Home
1405,2126390741.0,Not Home
1406,1211181581.0,Not Home
1407,2149913928.0,Not Home
1408,1185947813.0,Inaccessible
1409,1110627269.0,Not Home
1410,1103150252.0,Not Home
1411,1110611030.0,Not Home
1412,1103275451.0,Not Home
1413,2123914690.0,Not Home
1414,1103077551.0,Not Home
1415,2154464598.0,Not Home
1416,1217605957.0,Moved
1417,2140444767.0,Canvassed
1418,1110611631.0,Canvassed
1419,1219209672.0,Not Home
1420,2179588239.0,Not Home
1421,1103275645.0,Not Home
1422,2187180271.0,Not Home
1423,1103184749.0,Canvassed
1424,1110642947.0,Not Home
1425,1158833533.0,Not Home
1426,2190058844.0,Not Home
1427,2137932468.0,Not Home
1428,1103143251.0,Not Home
1429,1103143383.0,Not Home
1430,1150049286.0,Not Home
1431,1110611356.0,Not Home
1432,1103118646.0,Canvassed
1433,2150549299.0,Not Home
1434,2121614549.0,Not Home
1435,2173765312.0,Not Home
1436,1183690250.0,Not Home
1437,1191315758.0,Not Home
1438,2130200905.0,Not Home
1439,2159737743.0,Not Home
1440,2163192685.0,Not Home
1441,2192517561.0,Refused
1442,1196675483.0,Not Home
1443,1110635722.0,Not Home
1444,2185547228.0,Canvassed
1445,2173499129.0,Not Home
1446,2183571162.0,Not Home
1447,2174269921.0,Not Home
1448,2164144630.0,Not Home
1449,1183859266.0,Not Home
1450,2174863175.0,Not Home
1451,2162104074.0,Not Home
1452,1103093158.0,Not Home
1453,2170350766.0,Not Home
1454,2185817799.0,Not Home
1455,2120900602.0,Not Home
1456,1110571215.0,Not Home
1457,1103242442.0,Not Home
1458,,Not Home
1459,1212232460.0,Not Home
1460,2175218935.0,Not Home
1461,1110595175.0,Not Home
1462,2157594736.0,Not Home
1463,2124745444.0,Not Home
1464,1110587992.0,Not Home
1465,2123386472.0,Not Home
1466,2172015718.0,Canvassed
1467,1103142293.0,Canvassed
1468,2174465613.0,Not Home
1469,2166230793.0,Not Home
1470,1103098496.0,Not Home
1471,2185053733.0,Not Home
1472,2189123945.0,Not Home
1473,2146308846.0,Not Home
1474,1156562957.0,Not Home
1475,1214032829.0,Not Home
1476,1168935655.0,Not Home
1477,1142119454.0,Not Home
1478,2142471684.0,Not Home
1479,2002093873.0,Not Home
1480,1117891450.0,Canvassed
1481,2177919096.0,Not Home
1482,1103062116.0,Not Home
1483,,Not Home
1484,,Not Home
1485,1110603767.0,Not Home
1486,1103077892.0,Not Home
1487,2190523187.0,Canvassed
1488,2150541368.0,Not Home
1489,1110595684.0,Not Home
1490,2174297355.0,Not Home
1491,2137280882.0,Not Home
1492,1103093221.0,Not Home
1493,2180163681.0,Canvassed
1494,1182384540.0,Moved
1495,1103242435.0,Not Home
1496,1164997275.0,Not Home
1497,2159003698.0,Not Home
1498,2161375225.0,Not Home
1499,1103141750.0,Not Home
1500,1103134770.0,Not Home
1501,1187282498.0,Canvassed
1502,1110579970.0,Not Home
1503,1204780772.0,Canvassed
1504,1211851001.0,Not Home
1505,2154661006.0,Not Home
1506,1110659271.0,Not Home
1507,2173488525.0,Not Home
1508,1110659654.0,Not Home
1509,1186814540.0,Not Home
1510,1110634907.0,Not Home
1511,2176687021.0,Not Home
1512,2160158832.0,Moved
1513,2161299533.0,Not Home
1514,1103054068.0,Moved
1515,1110572252.0,Not Home
1516,2134692246.0,Canvassed
1517,1103134855.0,Not Home
1518,2178780413.0,Not Home
1519,2176124368.0,Not Home
1520,2176124323.0,Not Home
1521,2187101361.0,Not Home
1522,2122821843.0,Not Home
1523,2001223107.0,Not Home
1524,1110572155.0,Not Home
1525,1110651328.0,Not Home
1526,2155148320.0,Not Home
1527,2145821034.0,Not Home
1528,2158032471.0,Canvassed
1529,2140142764.0,Canvassed
1530,2129159441.0,Not Home
1531,1150058174.0,Other Language
1532,1219098743.0,Not Home
1533,2164263160.0,Not Home
1534,1188222181.0,Not Home
1535,1150723827.0,Not Home
1536,1110587239.0,Not Home
1537,2149463363.0,Not Home
1538,1221923433.0,Canvassed
1539,1222203784.0,Canvassed
1540,1170320942.0,Not Home
1541,1163515326.0,Not Home
1542,2176217864.0,Not Home
1543,1108013932.0,Not Home
1544,1141653009.0,Not Home
1545,1172429141.0,Not Home
1546,2159002015.0,Not Home
1547,2119765388.0,Canvassed
1548,2173732262.0,Canvassed
1549,2153664623.0,Not Home
1550,1110611133.0,Not Home
1551,1110611146.0,Not Home
1552,1110611339.0,Not Home
1553,2154856523.0,Not Home
1554,1200051945.0,Not Home
1555,1110627173.0,Canvassed
1556,1199435903.0,Not Home
1557,1110627194.0,Not Home
1558,1110579480.0,Not Home
1559,1110579595.0,Not Home
1560,2157587508.0,Not Home
1561,1219653705.0,Not Home
1562,2164331755.0,Not Home
1563,1110667642.0,Not Home
1564,2174323233.0,Not Home
1565,2137312515.0,Not Home
1566,1191316666.0,Not Home
1567,2189543984.0,Not Home
1568,2135861836.0,Not Home
1569,1220262157.0,Not Home
1570,2144360675.0,Inaccessible
1571,1098419531.0,Inaccessible
1572,1103045548.0,Moved
1573,2136072861.0,Canvassed
1574,2148237424.0,Inaccessible
1575,1103209399.0,Moved
1576,1142261289.0,Not Home
1577,1149682894.0,Not Home
1578,2164056316.0,Not Home
1579,2135862090.0,Not Home
1580,2135861739.0,Not Home
1581,1146305544.0,Moved
1582,2153666855.0,Canvassed
1583,2188741861.0,Not Home
1584,1171125041.0,Not Home
1585,2155421113.0,Not Home
1586,2160515605.0,Not Home
1587,2188602074.0,Not Home
1588,1103134180.0,Not Home
1589,1179800154.0,Refused
1590,2171815010.0,Not Home
1591,1103077329.0,Deceased
1592,1154541793.0,Not Home
1593,1103077742.0,Not Home
1594,1103168038.0,Not Home
1595,1158937240.0,Not Home
1596,1110502276.0,Not Home
1597,2178380623.0,Not Home
1598,1146539537.0,Not Home
1599,1154287516.0,Canvassed
1600,2161130277.0,Canvassed
1601,1154287516.0,Inaccessible
1602,1161986847.0,Not Home
1603,2155240849.0,Not Home
1604,2132959684.0,Not Home
1605,1150787319.0,Not Home
1606,1170715304.0,Canvassed
1607,2156638317.0,Not Home
1608,2156638317.0,Not Home
1609,2162420544.0,Not Home
1610,2162420544.0,Not Home
1611,2165049022.0,Not Home
1612,2132959684.0,Moved
1613,2155240849.0,Canvassed
1614,2152526699.0,Not Home
1615,1112545911.0,Not Home
1616,2135787233.0,Not Home
1617,2132600693.0,Not Home
1618,2158208400.0,Not Home
1619,2158208400.0,Not Home
1620,2191971128.0,Not Home
1621,2191971128.0,Not Home
1622,1167963464.0,Not Home
1623,2122054943.0,Canvassed
1624,,Not Home
1625,,Not Home
1626,2132990288.0,Not Home
1627,1142405137.0,Not Home
1628,1142405137.0,Not Home
1629,2149277344.0,Not Home
1630,2186032381.0,Not Home
1631,2162837536.0,Not Home
1632,2157881397.0,Not Home
1633,2142467108.0,Not Home
1634,2149277344.0,Not Home
1635,2186032381.0,Not Home
1636,2142467108.0,Not Home
1637,1099573716.0,Not Home
1638,1102275709.0,Not Home
1639,2133175308.0,Not Home
1640,2124134120.0,Not Home
1641,1149687376.0,Canvassed
1642,2124134120.0,Not Home
1643,1162805104.0,Canvassed
1644,1192436484.0,Not Home
1645,1195468215.0,Moved
1646,1182558917.0,Not Home
1647,1146327147.0,Not Home
1648,2119618955.0,Not Home
1649,2158284897.0,Not Home
1650,2146300236.0,Not Home
1651,2187537290.0,Not Home
1652,1102383336.0,Not Home
1653,2160433230.0,Not Home
1654,2154313624.0,Inaccessible
1655,1166780672.0,Canvassed
1656,1102352469.0,Not Home
1657,1112350077.0,Not Home
1658,1112367807.0,Not Home
1659,2124325179.0,Not Home
1660,2001885244.0,Moved
1661,1102375128.0,Not Home
1662,2126266197.0,Inaccessible
1663,2121293240.0,Not Home
1664,2186480153.0,Inaccessible
1665,2179631746.0,Inaccessible
1666,2160433230.0,Not Home
1667,2139400111.0,Not Home
1668,2191414021.0,Not Home
1669,2191413660.0,Not Home
1670,2170447488.0,Canvassed
1671,1180470821.0,Not Home
1672,2191414729.0,Not Home
1673,1151390512.0,Inaccessible
1674,2188437973.0,Not Home
1675,1176623452.0,Moved
1676,2150550439.0,Canvassed
1677,2157802045.0,Inaccessible
1678,1141613742.0,Inaccessible
1679,2160740712.0,Inaccessible
1680,1112407039.0,Inaccessible
1681,2003254671.0,Not Home
1682,2136763725.0,Not Home
1683,2137489170.0,Not Home
1684,1194513636.0,Inaccessible
1685,2109981911.0,Inaccessible
1686,1112325917.0,Inaccessible
1687,2139438936.0,Inaccessible
1688,1168321885.0,Not Home
1689,2188437973.0,Canvassed
1690,1102383021.0,Not Home
1691,1102290136.0,Not Home
1692,2185156271.0,Not Home
1693,2142886358.0,Inaccessible
1694,2177840238.0,Inaccessible
1695,2122804659.0,Inaccessible
1696,2185858274.0,Inaccessible
1697,2185582181.0,Inaccessible
1698,1109983845.0,Inaccessible
1699,2136184078.0,Inaccessible
1700,2140031930.0,Inaccessible
1701,2164597215.0,Inaccessible
1702,2145312603.0,Inaccessible
1703,2185858634.0,Inaccessible
1704,2140020178.0,Inaccessible
1705,1218852754.0,Canvassed
1706,2179587769.0,Not Home
1707,2151142050.0,Not Home
1708,2190922722.0,Not Home
1709,2142476543.0,Canvassed
1710,2162062500.0,Canvassed
1711,2179216833.0,Not Home
1712,2162062500.0,Canvassed
1713,2186453060.0,Not Home
1714,1099724779.0,Not Home
