,Voter ID,VOTE_TYPE,ZIP,SEX,BIRTHYEAR,Voting Site,Voting Precinct
56887,1033571589,P,77504,M,1953,SRD144R,347
56888,1110237072,E,77504,M,1951,52014,347
56889,1102700145,P,77504,F,1943,SRD128P,347
56890,1111742350,P,77504,F,1936,SRD144R,347
56891,1110221180,P,77504,M,1950,SRD144R,347
56892,1103841377,P,77504,F,1957,SRD144R,347
56893,1110213334,E,77504,F,1959,52014,347
56895,1110213277,P,77504,M,1947,SRD144R,347
56896,1110213296,P,77504,F,1950,SRD144R,347
56897,1110205382,P,77504,F,1945,SRD144R,347
56899,1102160119,E,77504,M,1947,52014,347
56900,1110205307,P,77504,F,1947,SRD144R,347
56901,1110205353,E,77504,F,1952,52014,347
56902,1110253042,P,77504,M,1950,SRD144R,347
56904,1110261012,P,77504,F,1955,SRD144R,347
56905,1110261049,P,77504,M,1952,SRD144R,347
56908,1110269067,P,77504,F,1960,SRD144R,347
56909,1110277107,P,77504,F,1947,SRD128P,347
56910,1110277130,P,77504,M,1951,SRD144R,347
56911,1110284998,P,77504,F,1952,SRD144R,347
56913,1110277021,P,77504,M,1943,SRD128P,347
56914,1110277032,P,77504,F,1937,SRD144R,347
56916,1110277050,P,77504,F,1950,SRD129D,347
56917,1110300985,P,77504,M,1953,SRD144R,347
56918,1120777770,E,77504,F,1942,52014,347
56919,1110300963,P,77504,F,1952,SRD144R,347
56921,1110300944,P,77504,F,1956,SRD144R,347
56922,1110300928,P,77504,F,1950,SRD144R,347
56923,1110300937,P,77504,M,1950,SRD144R,347
56924,1110293037,P,77504,M,1963,SRD145H,347
56925,1110292993,P,77504,F,1956,SRD144R,347
56926,1110301632,P,77504,F,1962,SRD128P,347
56927,1110292964,E,77504,F,1948,51013,347
56928,1106508003,E,77504,M,1957,52014,347
56929,1108780191,P,77504,F,1962,SRD144R,347
56930,1110292836,P,77504,M,1956,SRD144R,347
56931,1110292862,P,77504,M,1956,SRD128P,347
56932,1102664653,P,77504,M,1954,SRD144R,347
56933,1110292901,P,77504,M,1957,SRD144R,347
56934,1110292929,E,77504,F,1956,52016,347
56935,1110292938,P,77504,F,1952,SRD144R,347
56936,1110292955,P,77504,F,1951,SRD128P,347
56938,1110300842,P,77504,F,1957,SRD144R,347
56939,1121618566,P,77504,M,1957,SRD144R,347
56943,1110197420,P,77504,F,1943,SRD128P,347
56944,1110181671,P,77504,M,1957,SRD129W,347
56946,1110181560,P,77504,F,1949,SRD144R,347
56947,1110181573,P,77504,M,1950,SRD144R,347
56948,1102762913,P,77504,F,1948,SRD128P,347
56949,1110276984,P,77504,F,1953,SRD144R,347
56950,1110276997,P,77504,F,1929,SRD130T,347
56954,1110284914,P,77504,F,1956,SRD144R,347
56955,1110284905,P,77504,M,1947,SRD144R,347
56956,1110284946,P,77504,F,1955,SRD128P,347
56957,1110284951,P,77504,M,1948,SRD144R,347
56959,1110269005,P,77504,M,1955,SRD128P,347
56961,1110276932,P,77504,M,1956,SRD144R,347
56962,1108772021,P,77504,M,1955,SRD144R,347
56963,1110276966,P,77504,F,1955,SRD128P,347
56964,1110268947,P,77504,F,1946,SRD144R,347
56965,1110268952,P,77504,M,1946,SRD144R,347
56966,1110252860,P,77504,F,1953,SRD144R,347
56969,1110252841,P,77504,F,1951,SRD144R,347
56970,1110252856,P,77504,M,1948,SRD144R,347
56971,1110252927,P,77504,F,1949,SRD128P,347
56972,1110252962,P,77504,M,1949,SRD144R,347
56973,1110268923,P,77504,F,1951,SRD144R,347
56974,1110260971,E,77504,F,1954,52016,347
56976,1110260963,E,77504,M,1947,51013,347
56977,1110260944,P,77504,M,1935,SRD144R,347
56978,1110260916,P,77504,M,1930,SRD128P,347
56979,1106910666,P,77504,F,1953,SRD128P,347
56981,1103808876,E,77504,F,1945,52008,347
56983,1107690473,P,77504,F,1942,SRD128P,347
56984,1104232885,P,77504,M,1946,SRD144R,347
56985,1110300755,P,77504,F,1949,SRD144R,347
56986,1110300764,P,77504,M,1947,SRD144R,347
56987,1110181518,P,77504,F,1953,SRD144R,347
56990,1110197340,P,77504,F,1948,SRD128P,347
56991,1110653422,P,77504,M,1952,SRD128P,347
56992,1110197364,P,77504,F,1938,SRD144R,347
56993,1112103107,P,77504,M,1953,SRD144R,347
56994,1110189384,P,77504,M,1946,SRD144R,347
56995,1110189397,P,77504,F,1950,SRD144R,347
56996,1110189366,P,77504,F,1948,SRD128P,347
56998,1110221076,P,77504,F,1943,SRD144R,347
57000,1110213254,E,77504,M,1952,52016,347
57001,1110213188,P,77504,M,1946,SRD144R,347
57002,1110205297,P,77504,M,1936,SRD144R,347
57003,1110205250,P,77504,F,1945,SRD144R,347
57004,1110228967,E,77504,M,1951,51013,347
57006,1110236917,P,77504,M,1949,SRD128P,347
57008,1110236938,P,77504,F,1949,SRD128P,347
57011,1110244929,E,77504,F,1951,52014,347
57013,1110197892,P,77504,F,1947,SRD144R,347
57014,1110205557,E,77504,F,1964,52016,347
57015,1110301958,P,77504,M,1961,SRD128P,347
57016,1120778307,P,77504,F,1965,SRD144R,347
57017,1110197790,P,77504,F,1967,SRD144R,347
57018,1110197800,P,77504,F,1951,SRD128P,347
57019,1110197828,E,77504,F,1938,52014,347
57021,1110205617,P,77504,F,1960,SRD144R,347
57022,1110213427,P,77504,M,1948,SRD128P,347
57023,1110213404,P,77504,F,1952,SRD144R,347
57024,1115314450,E,77504,M,1962,52014,347
57025,1110205492,P,77504,M,1957,SRD144R,347
57026,1110205519,P,77504,M,1957,SRD144R,347
57027,1110205535,P,77504,F,1956,SRD144R,347
57028,1110205526,P,77504,M,1954,SRD144R,347
57029,1110182229,P,77504,M,1951,SRD144R,347
57030,1110182272,P,77504,M,1963,SRD144R,347
57032,1110197726,P,77504,F,1948,SRD144R,347
57033,1110197788,P,77504,F,1953,SRD144R,347
57034,1106010449,P,77504,F,1966,SRD147U,347
57036,1106908431,E,77504,M,1968,52014,347
57037,1121556091,P,77504,F,1959,SRD144R,347
57038,1111726010,E,77504,F,1960,51013,347
57039,1110189965,P,77504,M,1964,SRD144R,347
57040,1121724049,P,77504,M,1955,SRD144R,347
57041,1119642957,P,77504,M,1942,SRD144R,347
57042,1110197630,P,77504,F,1964,SRD144R,347
57043,1110182096,P,77504,M,1969,SRD144R,347
57044,1110182106,P,77504,F,1963,SRD128P,347
57045,1122126458,P,77504,M,1960,SRD144R,347
57046,1110182134,P,77504,F,1944,SRD144R,347
57047,1110182123,E,77504,F,1970,52014,347
57048,1110189846,P,77504,F,1940,SRD144R,347
57049,1110197567,P,77504,M,1958,SRD144R,347
57051,1110197580,P,77504,F,1948,SRD144R,347
57052,1110197607,P,77504,F,1952,SRD128P,347
57053,1110189769,P,77504,M,1953,SRD129S,347
57054,1119439152,P,77504,M,1942,SRD128P,347
57055,1110189730,E,77504,F,1952,52014,347
57056,1110189776,P,77504,F,1966,SRD144R,347
57058,1108384326,P,77504,M,1959,SRD144R,347
57059,1106086940,P,77504,M,1953,SRD144R,347
57060,1106094850,P,77504,F,1952,SRD144R,347
57061,1110182008,P,77504,F,1965,SRD144R,347
57062,1110181745,P,77504,M,1949,SRD144R,347
57063,1110181853,E,77504,F,1943,51013,347
57064,1110181807,P,77504,F,1957,SRD144R,347
57067,1119513608,E,77504,F,1954,51013,347
57068,1110181967,P,77504,M,1951,SRD144R,347
57069,1110189711,P,77504,M,1959,SRD144R,347
57070,1104249635,Z,77504,M,1951,SRD144R,347
57071,1110189674,P,77504,F,1962,SRD144J,347
57072,1104241560,P,77504,F,1952,SRD144R,347
57073,1110181876,P,77504,F,1959,SRD144R,347
57074,1109767840,P,77504,F,1960,SRD144R,347
57075,1110205767,E,77504,F,1951,52014,347
57076,1110213502,P,77504,M,1965,SRD144R,347
57077,1110205686,P,77504,F,1941,SRD144R,347
57080,1110205722,P,77504,F,1959,SRD144R,347
57082,1110221409,E,77504,F,1955,51013,347
57083,1110221394,P,77504,M,1961,SRD144R,347
57084,1110213560,E,77504,F,1943,62010,347
57087,1110221318,P,77504,F,1956,SRD144R,347
57088,1110213616,P,77504,F,1958,SRD128P,347
57090,1110213539,P,77504,F,1965,SRD144R,347
57091,1110190134,P,77504,M,1959,SRD144R,347
57092,1110190123,P,77504,M,1962,SRD144R,347
57093,1110190110,P,77504,F,1956,SRD144R,347
57095,1110197939,P,77504,F,1963,SRD145H,347
57096,1110190181,E,77504,M,1947,51013,347
57097,1110197925,P,77504,M,1940,SRD128P,347
57099,1110197994,P,77504,F,1953,SRD144R,347
57100,1104233436,P,77504,M,1957,SRD144R,347
57101,1104233427,P,77504,F,1957,SRD144R,347
57102,1119924366,P,77504,F,1954,SRD144R,347
57103,1110197956,P,77504,M,1964,SRD144R,347
57104,1110190096,P,77504,M,1962,SRD144R,347
57105,1110190106,P,77504,M,1959,SRD144R,347
57107,1110182326,P,77504,M,1951,SRD128P,347
57108,1110182319,P,77504,F,1953,SRD144R,347
57109,1110182335,P,77504,F,1961,SRD144R,347
57110,1110182357,P,77504,M,1957,SRD144R,347
57111,1110182342,P,77504,F,1948,SRD144R,347
57112,1119418895,E,77504,F,1960,52016,347
57113,1110213491,P,77504,F,1944,SRD129E,347
57114,1106534081,P,77504,M,1949,SRD144R,347
57115,1110205854,P,77504,M,1967,SRD144R,347
57116,1107231894,P,77504,F,1964,SRD145H,347
57117,1110213659,P,77504,F,1956,SRD144R,347
57118,1110213671,P,77504,F,1962,SRD144R,347
57119,1110205883,P,77504,M,1967,SRD128P,347
57121,1110198142,P,77504,M,1965,SRD144R,347
57122,1110205798,P,77504,F,1953,SRD128P,347
57123,1110198126,P,77504,F,1956,SRD144R,347
57124,1110198119,P,77504,M,1956,SRD144R,347
57125,1110213713,P,77504,F,1957,SRD128F,347
57126,1110213709,P,77504,F,1949,SRD128P,347
57127,1110198086,Z,77504,M,1941,SRD144R,347
57128,1110198055,P,77504,F,1945,SRD144R,347
57129,1108700708,P,77504,M,1950,SRD144R,347
57130,1108352415,P,77504,F,1963,SRD128P,347
57132,1110182467,E,77504,M,1964,52014,347
57133,1110190217,P,77504,F,1954,SRD144R,347
57135,1110182548,P,77504,M,1948,SRD144R,347
57136,1110182530,P,77504,F,1948,SRD128P,347
57137,1110182595,E,77504,M,1941,52014,347
57138,1110182632,P,77504,F,1966,SRD144R,347
57139,1110229327,P,77504,M,1968,SRD129D,347
57140,1110229304,P,77504,F,1939,SRD144R,347
57141,1103941934,P,77504,M,1949,SRD144R,347
57142,1110221421,P,77504,M,1963,SRD144R,347
57143,1110213732,P,77504,F,1968,SRD144R,347
57144,1110221534,P,77504,F,1962,SRD144R,347
57145,1110229218,E,77504,M,1948,52014,347
57146,1110190433,P,77504,F,1958,SRD128P,347
57147,1111726132,E,77504,M,1964,52004,347
57148,1110231253,P,77504,F,1951,SRD128P,347
57149,1110231276,P,77504,M,1957,SRD144R,347
57150,1110231314,E,77504,F,1965,52014,347
57151,1110279325,E,77504,M,1969,52074,347
57152,1110279318,P,77504,F,1944,SRD128P,347
57153,1110279341,P,77504,F,1943,SRD145H,347
57154,1110279421,P,77034,F,1970,SRD144R,347
57158,1110285875,P,77504,F,1951,SRD144R,347
57159,1110192187,P,77504,F,1958,SRD144R,347
57160,1102834419,E,77504,M,1958,52018,347
58120,1103127022,P,77504,M,1956,SRD144R,347
61621,1111191636,P,77087,F,1968,SRD145C,379
61622,1111191627,E,77087,F,1969,62039,379
61623,1109124105,P,77087,F,1939,SRD147Z,379
61624,1120141237,P,77087,M,1960,SRD145C,379
61625,1111255221,P,77087,M,1959,SRD147Z,379
61626,1111270895,P,77087,F,1940,SRD145C,379
61627,1111263093,P,77087,F,1960,SRD147Z,379
61628,1111270998,P,77087,M,1939,SRD146S,379
61629,1111150780,P,77087,F,1940,SRD146S,379
61630,1111271002,E,77087,F,1955,92133,379
61631,1111270967,P,77087,F,1961,SRD147Z,379
61633,1105391179,P,77087,F,1956,SRD147Z,379
61634,1111223444,P,77087,F,1946,SRD147Z,379
61635,1107161340,P,77087,F,1958,SRD134G,379
61637,1111207353,P,77087,F,1946,SRD147Z,379
61639,1111215439,E,77087,F,1947,91011,379
61640,1111215397,P,77087,M,1938,SRD145C,379
61642,1111207416,P,77087,F,1953,SRD146S,379
61643,1111239391,E,77087,F,1957,62039,379
61644,1111239452,P,77087,F,1950,SRD139V,379
61645,1111239434,P,77087,M,1943,SRD146C,379
61647,1111247260,P,77087,M,1959,SRD145C,379
61648,1111247294,P,77087,F,1940,SRD145C,379
61649,1111239362,E,77087,F,1959,62039,379
61650,1111239370,P,77087,M,1952,SRD147Z,379
61651,1111231510,P,77087,M,1948,SRD147Z,379
61653,1111175222,P,77087,F,1962,SRD145C,379
61658,1111167050,P,77087,M,1936,SRD131T,379
61659,1111191367,P,77087,F,1944,SRD147Z,379
61660,1111191346,E,77087,M,1942,62039,379
61661,1111191426,P,77087,F,1963,SRD146S,379
61662,1111183273,E,77087,F,1951,62039,379
61663,1111183327,P,77087,F,1941,SRD146S,379
61664,1111183294,P,77087,M,1955,SRD147Z,379
61665,1111183343,E,77087,M,1946,62039,379
61666,1111199464,P,77087,F,1964,SRD146S,379
61667,1111199440,E,77087,F,1963,62034,379
61668,1111199455,P,77087,F,1963,SRD146S,379
61669,1111191442,P,77087,F,1963,SRD146S,379
61671,1111199493,P,77087,F,1960,SRD134M,379
61672,1111207485,P,77087,M,1951,SRD147Z,379
61674,1111207471,P,77087,F,1949,SRD145C,379
61675,1111207503,P,77087,F,1955,SRD146C,379
61676,1111199527,E,77087,F,1959,62039,379
61678,1116418731,E,77087,F,1957,62039,379
61679,1111158888,P,77087,F,1959,SRD147S,379
61680,1111158890,E,77087,F,1949,62039,379
61681,1111158916,P,77087,F,1948,SRD146C,379
61683,1111158944,P,77087,F,1962,SRD145C,379
61685,1111158963,E,77087,F,1960,62039,379
61686,1111150865,P,77087,F,1948,SRD145C,379
61687,1111150820,P,77087,M,1939,SRD146S,379
61688,1111150896,P,77087,F,1947,SRD147S,379
61689,1108936478,P,77087,F,1947,SRD129E,379
61691,1111191102,P,77087,F,1949,SRD146C,379
61692,1111191118,P,77087,M,1946,SRD142K,379
61693,1111191160,P,77087,F,1943,SRD145C,379
61696,1111183097,P,77087,M,1944,SRD146C,379
61698,1111183021,P,77087,F,1949,SRD145C,379
61700,1105937425,P,77087,M,1936,SRD147Z,379
61701,1111174954,P,77087,M,1928,SRD145C,379
61704,1111458751,P,77087,F,1953,SRD134M,379
61705,1111215268,P,77087,M,1948,SRD146S,379
61710,1111199267,P,77087,M,1952,SRD145C,379
61714,1111262788,P,77087,F,1952,SRD145C,379
61715,1111262871,P,77087,M,1928,SRD129S,379
61717,1111150561,E,77087,F,1943,62039,379
61720,1111158646,P,77087,F,1947,SRD146S,379
61721,1111158633,P,77087,F,1946,SRD147Z,379
61723,1111174880,P,77087,M,1943,SRD147Z,379
61725,1111166796,P,77087,M,1943,SRD146C,379
61728,1111166945,P,77087,F,1946,SRD131T,379
61730,1111158857,E,77087,F,1950,62039,379
61733,1111167009,P,77087,M,1939,SRD147Z,379
61737,1111183169,P,77087,F,1947,SRD147Z,379
61740,1111199354,P,77087,F,1950,SRD146S,379
61741,1111191305,P,77087,F,1957,SRD147Z,379
61742,1111191230,P,77087,F,1951,SRD147Z,379
61743,1111191248,E,77087,F,1958,62034,379
61744,1103665395,P,77087,M,1954,SRD146S,379
61745,1111183239,P,77087,M,1957,SRD145C,379
61747,1111262918,E,77087,M,1956,62039,379
61748,1111150722,Z,77087,M,1931,SRD146C,379
61750,1111150751,E,77087,F,1946,62039,379
61751,1111262941,P,77087,F,1947,SRD146C,379
61752,1111270778,P,77087,F,1942,SRD146C,379
61754,1107623568,E,77087,F,1953,62039,379
61755,1111247241,E,77087,F,1946,62039,379
61757,1111255039,P,77087,F,1955,SRD145C,379
61758,1111255056,P,77087,F,1934,SRD145C,379
61759,1111255060,P,77087,F,1941,SRD145C,379
61760,1111239273,P,77087,F,1954,SRD147Z,379
61762,1111223395,P,77087,F,1941,SRD146C,379
61763,1111231325,P,77087,M,1949,SRD147Z,379
61764,1111231394,E,77087,F,1947,62039,379
61765,1111175464,P,77087,M,1951,SRD146S,379
61766,1111175440,P,77087,F,1968,SRD145C,379
61767,1111175438,P,77087,F,1946,SRD147Z,379
61768,1111183583,P,77087,F,1949,SRD147Z,379
61770,1111175401,P,77087,F,1957,SRD144R,379
61771,1111175429,P,77087,F,1948,SRD146S,379
61772,1111167304,P,77087,F,1960,SRD146S,379
61773,1111167358,P,77087,M,1961,SRD146C,379
61774,1111167327,P,77087,F,1954,SRD145C,379
61775,1111159157,E,77087,F,1967,21038,379
61776,1111159142,P,77087,F,1950,SRD146S,379
61777,1111151128,P,77087,F,1966,SRD145C,379
61778,1111159190,E,77087,M,1967,62039,379
61780,1111167287,E,77087,F,1945,92044,379
61782,1111151100,E,77087,F,1951,62039,379
61783,1111151026,P,77087,M,1949,SRD146S,379
61784,1111151042,P,77087,M,1962,SRD147Z,379
61785,1111263334,E,77087,M,1954,62039,379
61786,1111263352,P,77087,M,1953,SRD146S,379
61787,1111271136,P,77087,F,1966,SRD137B,379
61788,1111271158,E,77087,M,1961,62039,379
61790,1111215626,P,77087,F,1945,SRD147Z,379
61792,1111215730,P,77087,F,1963,SRD147Z,379
61793,1111215711,E,77087,M,1949,91011,379
61794,1111215724,P,77087,F,1948,SRD147Z,379
61795,1111215661,P,77087,F,1943,SRD146S,379
61796,1111215635,E,77087,F,1941,62039,379
61797,1111215688,P,77087,F,1947,SRD131T,379
61799,1111223714,P,77087,F,1963,SRD147Z,379
61800,1111223705,P,77087,M,1948,SRD147Z,379
61801,1111231665,P,77087,F,1964,SRD145C,379
61802,1105277625,E,77087,F,1962,61031,379
61804,1111263265,P,77087,M,1964,SRD146S,379
61805,1111263277,E,77087,F,1953,62039,379
61806,1108565132,P,77087,M,1950,SRD145C,379
61807,1111255444,P,77087,M,1964,SRD147Z,379
61808,1111255471,E,77087,F,1966,92085,379
61809,1111239679,P,77087,F,1947,SRD146C,379
61810,1107811268,P,77087,F,1965,SRD147Z,379
61811,1111231758,P,77087,F,1960,SRD147Z,379
61812,1111239622,P,77087,F,1943,SRD147Z,379
61813,1111239633,P,77087,M,1942,SRD147Z,379
61814,1111247508,P,77087,M,1964,SRD147Z,379
61815,1111247531,P,77087,F,1964,SRD146S,379
61817,1111255395,P,77087,F,1952,SRD146S,379
61818,1111255382,E,77087,F,1965,62039,379
61819,1111255376,P,77087,M,1965,SRD146S,379
61820,1121195361,P,77087,F,1965,SRD146S,379
61821,1111247605,P,77087,F,1952,SRD147Z,379
61822,1111191538,E,77087,M,1956,62039,379
61823,1111191461,E,77087,F,1950,62039,379
61824,1111183447,P,77087,F,1970,SRD146C,379
61825,1111183468,P,77087,F,1952,SRD147Z,379
61826,1120345285,P,77087,F,1954,SRD147Z,379
61827,1111183423,P,77087,F,1968,SRD146S,379
61828,1111183406,E,77087,F,1950,62039,379
61830,1118181643,P,77087,F,1970,SRD146C,379
61831,1111207629,P,77087,M,1945,SRD146S,379
61834,1111175251,P,77087,F,1953,SRD145C,379
61835,1118592363,P,77087,F,1970,SRD146C,379
61836,1111159072,P,77087,F,1969,SRD145C,379
61837,1111159040,P,77087,M,1968,SRD142K,379
61839,1111159029,P,77087,F,1970,SRD129S,379
61840,1111150981,P,77087,M,1949,SRD146S,379
61841,1111150999,P,77087,F,1950,SRD146S,379
61843,1111167148,P,77087,F,1955,SRD147Z,379
61844,1111167153,E,77087,F,1948,62039,379
61845,1111207557,P,77087,F,1949,SRD147Z,379
61846,1111207519,P,77087,F,1964,SRD147Z,379
61847,1111207526,P,77087,M,1962,SRD147Z,379
61848,1111207535,P,77087,M,1961,SRD147Z,379
61849,1111215544,P,77087,F,1965,SRD147Z,379
61850,1107486355,E,77087,F,1965,62026,379
61851,1111215571,P,77087,M,1958,SRD147Z,379
61852,1111215563,P,77087,F,1962,SRD147S,379
61854,1111223601,P,77087,F,1955,SRD145C,379
61855,1111231534,P,77087,F,1958,SRD146S,379
61856,1111239520,P,77087,M,1955,SRD145C,379
61857,1111239512,P,77087,F,1938,SRD146S,379
61858,1109112379,P,77087,M,1953,SRD146C,379
61859,1111247370,P,77087,F,1949,SRD146S,379
61860,1111239554,P,77087,F,1965,SRD146S,379
61861,1111239475,P,77087,F,1956,SRD145C,379
61862,1111239481,P,77087,F,1964,SRD142K,379
61863,1111231608,E,77087,F,1949,62039,379
61864,1107565650,P,77087,F,1963,SRD146S,379
61865,1111263161,P,77087,M,1960,SRD147Z,379
61866,1111255330,P,77087,F,1961,SRD145C,379
61868,1111247447,P,77087,M,1952,SRD147Z,379
61869,1115246938,P,77087,F,1959,SRD146S,379
61870,1111255297,P,77087,F,1955,SRD146S,379
61871,1107733244,P,77087,F,1958,SRD147Z,379
61872,1111271115,P,77087,F,1944,SRD147Z,379
61873,1111271039,P,77087,F,1947,SRD147S,379
61874,1111150923,E,77087,F,1970,62039,379
61875,1111271127,P,77087,F,1967,SRD146S,379
61876,1111150952,P,77087,M,1970,SRD142W,379
66797,1111891353,P,77039,F,1967,SRD140B,411
66798,1111891369,P,77039,F,1967,SRD140B,411
66799,1111899749,P,77039,M,1960,SRD140N,411
66800,1111899754,P,77039,M,1956,SRD140,411
66801,1111882980,P,77039,M,1966,SRD140B,411
66802,1111882967,P,77093,M,1951,SRD140,411
66803,1106727599,P,77093,M,1958,SRD140B,411
66804,1111874556,P,77093,F,1946,SRD140B,411
66805,1111874594,P,77093,F,1959,SRD140B,411
66806,1111882882,P,77093,F,1955,SRD140B,411
66807,1111866094,P,77093,F,1955,SRD150B,411
66808,1111866115,P,77093,M,1950,SRD140,411
66809,1111866158,P,77093,F,1954,SRD140,411
66810,1111866170,P,77039,F,1955,SRD140,411
66811,1111857797,P,77093,F,1965,SRD139A,411
66812,1111799387,P,77093,M,1955,SRD140N,411
66813,1111799409,P,77039,F,1954,SRD140B,411
66814,1109727081,P,77039,M,1934,SRD140B,411
66815,1111924934,E,77039,F,1963,22057,411
66816,1111924910,P,77093,M,1935,SRD140B,411
66817,1111799413,P,77093,M,1967,SRD140B,411
66818,1116795779,E,77093,F,1950,22057,411
66819,1111807740,P,77039,M,1968,SRD127V,411
66820,1111916484,P,77039,F,1952,SRD140B,411
66822,1111916523,E,77039,F,1965,21074,411
66823,1111916534,P,77039,M,1965,SRD141U,411
66824,1111916575,P,77093,F,1945,SRD140B,411
66825,1111916547,P,77093,M,1954,SRD150B,411
66826,1111899777,E,77039,F,1961,21074,411
66827,1111908137,P,77093,F,1956,SRD141C,411
66828,1111908090,P,77039,M,1955,SRD140N,411
66829,1111908088,E,77093,M,1945,21074,411
66830,1111891250,P,77039,F,1953,SRD140B,411
66832,1111916421,P,77093,M,1938,SRD140B,411
66833,1111916432,P,77093,F,1946,SRD140B,411
66836,1111882853,P,77039,F,1943,SRD140B,411
66837,1111882869,P,77039,M,1944,SRD140B,411
66838,1111815988,P,77093,F,1952,SRD140B,411
66839,1111807614,P,77093,M,1950,SRD141C,411
66840,1111807622,P,77093,F,1947,SRD141C,411
66841,1111933194,P,77093,F,1953,SRD140B,411
66843,1116777834,P,77039,M,1958,SRD140B,411
66844,1111824438,P,77093,F,1942,SRD150B,411
66846,1111832695,P,77093,F,1960,SRD141C,411
66847,1111832726,E,77093,M,1942,22077,411
66848,1111841064,P,77093,M,1951,SRD140B,411
66849,1111841029,P,77093,M,1958,SRD140B,411
66850,1111841017,P,77039,M,1938,SRD140B,411
66851,1111841103,E,77039,M,1957,21074,411
66852,1111849345,P,77093,F,1957,SRD140B,411
66853,1111808345,P,77039,F,1949,SRD140B,411
66855,1111816759,E,77039,F,1962,21074,411
66856,1111799855,P,77093,F,1953,SRD140B,411
66858,1111917100,P,77039,M,1954,SRD140B,411
66865,1111917042,E,77093,F,1946,21085,411
66866,1111883408,P,77093,M,1942,SRD140B,411
66867,1111866733,P,77093,F,1938,SRD140N,411
66868,1111875016,P,77093,F,1951,SRD140N,411
66869,1111875028,P,77093,F,1939,SRD140B,411
66870,1111875102,P,77093,F,1946,SRD140B,411
66871,1111883412,E,77039,F,1938,21074,411
66872,1111866638,P,77039,M,1938,SRD140B,411
66873,1111866640,P,77039,F,1939,SRD140B,411
66874,1111866849,P,77093,M,1954,SRD140B,411
66875,1111866812,E,77039,M,1961,21074,411
66877,1111875173,E,77039,M,1947,21085,411
66878,1111875141,E,77093,F,1965,22077,411
66879,1111891952,E,77093,M,1968,22066,411
66880,1111891975,P,77039,F,1967,SRD140B,411
66881,1111883567,P,77093,M,1966,SRD140B,411
66882,1111833306,P,77093,F,1964,SRD140,411
66883,1110579238,P,77093,F,1964,SRD140N,411
66884,1111833352,P,77093,F,1947,SRD140B,411
66885,1111833375,P,77093,M,1959,SRD140B,411
66886,1111841778,P,77039,F,1953,SRD140B,411
66887,1111841745,P,77039,M,1955,SRD140B,411
66888,1111841692,P,77039,F,1947,SRD140B,411
66889,1111858372,P,77093,M,1968,SRD143B,411
66890,1111850027,P,77039,F,1970,SRD139A,411
66891,1111808833,E,77093,F,1957,22077,411
66892,1111858465,P,77039,F,1969,SRD141U,411
66894,1111808795,E,77039,F,1958,21074,411
66895,1111808805,P,77039,M,1968,SRD140B,411
66897,1111926044,P,77039,F,1961,SRD140B,411
66898,1111800386,P,77039,F,1953,SRD140B,411
66899,1111800393,P,77039,M,1953,SRD140B,411
66900,1111926071,E,77039,F,1948,21074,411
66901,1111926000,E,77039,F,1960,22076,411
